,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
5088,36,1315526400000000000,352960.64,1,77.94,3.499,214.6155376,8.177
5089,36,1316131200000000000,343108.12,0,82.06,3.473,214.7934111,8.177
5092,36,1310256000000000000,346137.87,0,71.2,3.262,215.7831333,7.716
5096,36,1302480000000000000,313387.11,0,58.97,3.287,216.5634344,7.716
5100,36,1297468800000000000,293350.51,0,53.57,3.164,217.4229206,7.716
5101,36,1315785600000000000,312298.37,0,50.64,3.147,217.6645878,7.716
5148,37,1272758400000000000,536006.73,0,45.97,2.572,209.8529663,8.554
5149,37,1291248000000000000,529852.7,1,46.11,2.548,209.9970208,8.554
5150,37,1266537600000000000,510382.5,0,45.66,2.514,210.0451024,8.554
5151,37,1267142400000000000,513615.82,0,50.87,2.561,210.0771885,8.554
5152,37,1272844800000000000,519255.68,0,51.33,2.625,210.1092746,8.554
5153,37,1291334400000000000,513015.35,0,61.96,2.667,210.1413607,8.554
5154,37,1268956800000000000,460020.74,0,59.56,2.72,209.9803208,8.554
5155,37,1269561600000000000,515777.97,0,55.76,2.732,209.7870932,8.554
5156,37,1265241600000000000,540189.7,0,63.43,2.719,209.5938656,8.464
5157,37,1283558400000000000,513327.55,0,68.54,2.77,209.400638,8.464
5158,37,1271376000000000000,524544.83,0,66.74,2.808,209.2691428,8.464
5159,37,1271980800000000000,527019.78,0,68.03,2.795,209.2199574,8.464
5160,37,1272585600000000000,517850.83,0,70.9,2.78,209.170772,8.464
5161,37,1278288000000000000,543234.77,0,75.56,2.835,209.1215867,8.464
5162,37,1273795200000000000,505196.08,0,77.53,2.854,209.118536,8.464
5163,37,1274400000000000000,510494.7,0,77.34,2.826,209.3922937,8.464
5164,37,1275004800000000000,532241.22,0,80.87,2.759,209.6660514,8.464
5165,37,1270512000000000000,479195.02,0,79.93,2.705,209.9398091,8.464
5166,37,1289001600000000000,481915.11,0,82.3,2.668,210.2135668,8.464
5167,37,1276819200000000000,505761.62,0,84.37,2.637,210.2108417,8.464
5168,37,1277424000000000000,485419.39,0,84.14,2.653,210.0975233,8.464
5169,37,1265500800000000000,498292.53,0,81.85,2.669,209.984205,8.36
5170,37,1283817600000000000,502456.04,0,81.74,2.642,209.8708867,8.36
5171,37,1279238400000000000,485150.01,0,84.43,2.623,209.8630532,8.36
5172,37,1279843200000000000,491998.12,0,82.6,2.608,209.9958663,8.36
5173,37,1280448000000000000,487912.95,0,81.88,2.64,210.1286794,8.36
5174,37,1275955200000000000,508576.62,0,85.49,2.627,210.2614925,8.36
5175,37,1281657600000000000,491815.83,0,86.06,2.692,210.3943056,8.36
5176,37,1282262400000000000,486930.72,0,85.54,2.664,210.3617581,8.36
5177,37,1282867200000000000,512157.25,0,84.62,2.619,210.3292106,8.36
5178,37,1268092800000000000,510427.53,0,82.29,2.577,210.2966631,8.36
5179,37,1286582400000000000,510296.07,1,80.58,2.565,210.2641156,8.36
5180,37,1284681600000000000,501251.4,0,82.1,2.582,210.2924504,8.36
5181,37,1285286400000000000,494265.48,0,79.17,2.624,210.3664469,8.36
5182,37,1263081600000000000,529877.93,0,74.66,2.603,210.4404433,8.476
5183,37,1281398400000000000,524483.65,0,66.34,2.633,210.5144398,8.476
5184,37,1287100800000000000,498925.86,0,71.57,2.72,210.5805944,8.476
5185,37,1287705600000000000,510425.4,0,72.24,2.725,210.6271444,8.476
5186,37,1288310400000000000,514485.9,0,76.22,2.716,210.6736944,8.476
5187,37,1273536000000000000,539683.42,0,62.72,2.689,210.7202444,8.476
5188,37,1292025600000000000,517546.69,0,61.97,2.728,210.7667944,8.476
5189,37,1290124800000000000,518124.16,0,56.73,2.771,210.65429,8.476
5190,37,1290729600000000000,518220.72,1,67.73,2.735,210.5152765,8.476
5191,37,1268352000000000000,508213.14,0,54.44,2.708,210.376263,8.476
5192,37,1286841600000000000,511207.52,0,51.83,2.843,210.2372494,8.476
5193,37,1292544000000000000,534285.21,0,56.73,2.869,210.1787224,8.476
5194,37,1293148800000000000,576809.92,0,59.1,2.886,210.1805602,8.476
5195,37,1293753600000000000,460331.7,1,52.88,2.943,210.182398,8.476
5196,37,1309478400000000000,542464.02,0,54.11,2.976,210.1842358,8.395
5197,37,1294963200000000000,525616.9,0,42.87,2.983,210.2379731,8.395
5198,37,1295568000000000000,526486.82,0,51.18,3.016,210.6031072,8.395
5199,37,1296172800000000000,513672.36,0,48.74,3.01,210.9682412,8.395
5200,37,1301702400000000000,583835.18,0,46.68,2.989,211.3333753,8.395
5202,37,1297987200000000000,536840.69,0,57.48,3.045,212.0063522,8.395
5203,37,1298592000000000000,514758.19,0,67.73,3.065,212.2912786,8.395
5204,37,1301788800000000000,527572.25,0,64.55,3.288,212.576205,8.395
5206,37,1300406400000000000,478503.06,0,64.9,3.488,213.1096787,8.395
5207,37,1301011200000000000,522105.93,0,71.07,3.473,213.3436744,8.395
5208,37,1294099200000000000,534578.78,0,67.31,3.524,213.5776701,8.3
5209,37,1312416000000000000,543703.16,0,69.39,3.622,213.8116658,8.3
5210,37,1302825600000000000,543775.87,0,73.25,3.743,214.026217,8.3
5211,37,1303430400000000000,526434.37,0,74.57,3.807,214.1921572,8.3
5212,37,1304035200000000000,502918.18,0,76.1,3.81,214.3580974,8.3
5213,37,1307232000000000000,547513.3,0,69.56,3.906,214.5240376,8.3
5214,37,1305244800000000000,511871.63,0,76.73,3.899,214.6899778,8.3
5215,37,1305849600000000000,533564.42,0,73.02,3.907,214.465412,8.3
5216,37,1306454400000000000,507086.75,0,81.28,3.786,214.2408462,8.3
5217,37,1299369600000000000,500381.23,0,82.96,3.699,214.0162805,8.3
5219,37,1308268800000000000,525132.36,0,84.43,3.637,213.7481256,8.3
5220,37,1308873600000000000,509276.22,0,83.95,3.594,213.8402689,8.3
5221,37,1294358400000000000,517021.3,0,85.33,3.524,213.9324122,8.177
5222,37,1312675200000000000,489059.93,0,84.71,3.48,214.0245556,8.177
5223,37,1310688000000000000,498749.62,0,85.63,3.575,214.1083654,8.177
5224,37,1311292800000000000,505543.53,0,83.31,3.651,214.1713416,8.177
5225,37,1311897600000000000,504974.95,0,84.99,3.682,214.2343177,8.177
5226,37,1304812800000000000,510787.46,0,86.71,3.684,214.2972939,8.177
5228,37,1313712000000000000,506897.98,0,87.24,3.554,214.4239935,8.177
5229,37,1314316800000000000,527947.21,0,86.02,3.523,214.4878416,8.177
5230,37,1297209600000000000,530367.83,0,87.5,3.533,214.5516896,8.177
5231,37,1315526400000000000,506273.74,1,77.94,3.546,214.6155376,8.177
5232,37,1316131200000000000,513341.94,0,82.06,3.526,214.7934111,8.177
5235,37,1310256000000000000,522816.85,0,71.2,3.285,215.7831333,7.716
5239,37,1302480000000000000,555925.6,0,58.97,3.332,216.5634344,7.716
5243,37,1297468800000000000,527117.81,0,53.57,3.172,217.4229206,7.716
5244,37,1315785600000000000,537224.52,0,50.64,3.158,217.6645878,7.716
5291,38,1272758400000000000,358496.14,0,49.47,2.962,126.4420645,13.975
5292,38,1291248000000000000,342214.9,1,47.87,2.946,126.4962581,13.975
5293,38,1266537600000000000,327237.92,0,54.83,2.915,126.5262857,13.975
5294,38,1267142400000000000,334222.73,0,50.23,2.825,126.5522857,13.975
5295,38,1272844800000000000,372239.89,0,53.77,2.987,126.5782857,13.975
5296,38,1291334400000000000,342023.92,0,50.11,2.925,126.6042857,13.975
5297,38,1268956800000000000,333025.47,0,59.57,3.054,126.6066452,13.975
5298,38,1269561600000000000,335858.11,0,60.06,3.083,126.6050645,13.975
5299,38,1265241600000000000,368929.55,0,59.84,3.086,126.6034839,14.099
5300,38,1283558400000000000,341630.46,0,59.25,3.09,126.6019032,14.099
5301,38,1271376000000000000,337723.49,0,64.95,3.109,126.5621,14.099
5302,38,1271980800000000000,335121.82,0,64.55,3.05,126.4713333,14.099
5303,38,1272585600000000000,337979.65,0,67.38,3.105,126.3805667,14.099
5304,38,1278288000000000000,383657.44,0,70.15,3.127,126.2898,14.099
5305,38,1273795200000000000,346174.3,0,68.44,3.145,126.2085484,14.099
5306,38,1274400000000000000,340497.08,0,76.2,3.12,126.1843871,14.099
5307,38,1275004800000000000,326469.43,0,67.84,3.058,126.1602258,14.099
5308,38,1270512000000000000,376184.88,0,81.39,2.941,126.1360645,14.099
5309,38,1289001600000000000,354828.65,0,90.84,2.949,126.1119032,14.099
5310,38,1276819200000000000,335691.85,0,81.06,3.043,126.114,14.099
5311,38,1277424000000000000,322046.76,0,87.27,3.084,126.1266,14.099
5312,38,1265500800000000000,361181.48,0,91.98,3.105,126.1392,14.18
5313,38,1283817600000000000,343850.34,0,90.37,3.1,126.1518,14.18
5314,38,1279238400000000000,338277.71,0,97.18,3.094,126.1498065,14.18
5315,38,1279843200000000000,328336.85,0,99.22,3.112,126.1283548,14.18
5316,38,1280448000000000000,336378.38,0,96.31,3.017,126.1069032,14.18
5317,38,1275955200000000000,378574.44,0,92.95,3.123,126.0854516,14.18
5318,38,1281657600000000000,341400.72,0,87.01,3.159,126.064,14.18
5319,38,1282262400000000000,329139.73,0,92.81,3.041,126.0766452,14.18
5320,38,1282867200000000000,322868.56,0,93.19,3.129,126.0892903,14.18
5321,38,1268092800000000000,377096.55,0,83.12,3.087,126.1019355,14.18
5322,38,1286582400000000000,336227.69,1,83.63,3.044,126.1145806,14.18
5323,38,1284681600000000000,336253.19,0,82.45,3.028,126.1454667,14.18
5324,38,1285286400000000000,330604.9,0,81.77,2.939,126.1900333,14.18
5325,38,1263081600000000000,360256.58,0,85.2,3.001,126.2346,14.313
5326,38,1281398400000000000,351271.36,0,71.82,3.013,126.2791667,14.313
5327,38,1287100800000000000,337743.26,0,75.0,2.976,126.3266774,14.313
5328,38,1287705600000000000,339042.18,0,68.85,3.014,126.3815484,14.313
5329,38,1288310400000000000,341219.63,0,61.09,3.016,126.4364194,14.313
5330,38,1273536000000000000,380870.09,0,65.49,3.129,126.4912903,14.313
5331,38,1292025600000000000,340147.2,0,57.79,3.13,126.5461613,14.313
5332,38,1290124800000000000,348593.99,0,58.18,3.161,126.6072,14.313
5333,38,1290729600000000000,360857.98,1,47.66,3.162,126.6692667,14.313
5334,38,1268352000000000000,351925.36,0,43.33,3.041,126.7313333,14.313
5335,38,1286841600000000000,355965.23,0,50.01,3.203,126.7934,14.313
5336,38,1292544000000000000,334441.15,0,52.77,3.236,126.8794839,14.313
5337,38,1293148800000000000,369106.72,0,52.02,3.236,126.9835806,14.313
5338,38,1293753600000000000,303908.81,1,45.64,3.148,127.0876774,14.313
5339,38,1309478400000000000,386344.54,0,37.64,3.287,127.1917742,14.021
5340,38,1294963200000000000,356138.79,0,43.15,3.312,127.3009355,14.021
5341,38,1295568000000000000,341098.08,0,53.53,3.223,127.4404839,14.021
5342,38,1296172800000000000,357557.16,0,50.74,3.342,127.5800323,14.021
5343,38,1301702400000000000,402341.76,0,45.14,3.348,127.7195806,14.021
5345,38,1297987200000000000,364606.7,0,53.35,3.43,127.99525,14.021
5346,38,1298592000000000000,354232.34,0,48.45,3.53,128.13,14.021
5347,38,1301788800000000000,405429.43,0,51.72,3.674,128.26475,14.021
5349,38,1300406400000000000,349459.95,0,64.21,3.692,128.5121935,14.021
5350,38,1301011200000000000,351541.62,0,54.4,3.909,128.6160645,14.021
5351,38,1294099200000000000,382098.13,0,63.63,3.772,128.7199355,13.736
5352,38,1312416000000000000,392152.3,0,64.47,4.003,128.8238065,13.736
5353,38,1302825600000000000,362758.94,0,57.63,3.868,128.9107333,13.736
5354,38,1303430400000000000,362952.34,0,72.12,4.134,128.9553,13.736
5355,38,1304035200000000000,344225.99,0,68.27,4.151,128.9998667,13.736
5356,38,1307232000000000000,422186.65,0,68.4,4.193,129.0444333,13.736
5357,38,1305244800000000000,366977.79,0,70.93,4.202,129.089,13.736
5358,38,1305849600000000000,365730.76,0,66.59,4.169,129.0756774,13.736
5359,38,1306454400000000000,356886.1,0,76.67,4.087,129.0623548,13.736
5360,38,1299369600000000000,396826.06,0,71.81,4.031,129.0490323,13.736
5362,38,1308268800000000000,356797.0,0,86.84,3.935,129.0432,13.736
5363,38,1308873600000000000,354078.95,0,88.95,3.898,129.0663,13.736
5364,38,1294358400000000000,387334.04,0,89.85,3.842,129.0894,13.503
5365,38,1312675200000000000,399699.17,0,89.9,3.705,129.1125,13.503
5366,38,1310688000000000000,367181.71,0,88.1,3.692,129.1338387,13.503
5367,38,1311292800000000000,365562.67,0,91.17,3.794,129.1507742,13.503
5368,38,1311897600000000000,355131.33,0,93.29,3.805,129.1677097,13.503
5369,38,1304812800000000000,437631.44,0,90.61,3.803,129.1846452,13.503
5371,38,1313712000000000000,362224.7,0,91.74,3.743,129.2405806,13.503
5372,38,1314316800000000000,365672.55,0,94.61,3.74,129.2832581,13.503
5373,38,1297209600000000000,416953.51,0,93.66,3.798,129.3259355,13.503
5374,38,1315526400000000000,397771.68,1,88.0,3.913,129.3686129,13.503
5375,38,1316131200000000000,408188.88,0,76.36,3.918,129.4306,13.503
5378,38,1310256000000000000,449516.29,0,70.44,3.827,129.6938,12.89
5382,38,1302480000000000000,436970.1,0,59.77,3.828,129.8051935,12.89
5386,38,1297468800000000000,411252.02,0,52.5,3.701,129.8459667,12.89
5387,38,1315785600000000000,435401.64,0,42.17,3.644,129.8555333,12.89
5434,39,1272758400000000000,1230596.8,0,44.3,2.572,209.8529663,8.554
5435,39,1291248000000000000,1266229.07,1,44.58,2.548,209.9970208,8.554
5436,39,1266537600000000000,1230591.97,0,43.96,2.514,210.0451024,8.554
5437,39,1267142400000000000,1168582.02,0,49.79,2.561,210.0771885,8.554
5438,39,1272844800000000000,1266254.21,0,50.93,2.625,210.1092746,8.554
5439,39,1291334400000000000,1244391.83,0,61.88,2.667,210.1413607,8.554
5440,39,1268956800000000000,1301590.13,0,58.62,2.72,209.9803208,8.554
5441,39,1269561600000000000,1235094.66,0,54.83,2.732,209.7870932,8.554
5442,39,1265241600000000000,1463942.62,0,63.31,2.719,209.5938656,8.464
5443,39,1283558400000000000,1327035.27,0,68.15,2.77,209.400638,8.464
5444,39,1271376000000000000,1242874.98,0,66.33,2.808,209.2691428,8.464
5445,39,1271980800000000000,1280231.85,0,67.64,2.795,209.2199574,8.464
5446,39,1272585600000000000,1263836.59,0,70.03,2.78,209.170772,8.464
5447,39,1278288000000000000,1355704.21,0,74.86,2.835,209.1215867,8.464
5448,39,1273795200000000000,1226997.7,0,77.49,2.854,209.118536,8.464
5449,39,1274400000000000000,1350673.98,0,76.67,2.826,209.3922937,8.464
5450,39,1275004800000000000,1365541.59,0,80.22,2.759,209.6660514,8.464
5451,39,1270512000000000000,1512207.95,0,79.83,2.705,209.9398091,8.464
5452,39,1289001600000000000,1371405.33,0,81.78,2.668,210.2135668,8.464
5453,39,1276819200000000000,1368312.45,0,83.96,2.637,210.2108417,8.464
5454,39,1277424000000000000,1280414.8,0,83.24,2.653,210.0975233,8.464
5455,39,1265500800000000000,1352547.7,0,81.35,2.669,209.984205,8.36
5456,39,1283817600000000000,1330473.47,0,81.1,2.642,209.8708867,8.36
5457,39,1279238400000000000,1339811.68,0,83.86,2.623,209.8630532,8.36
5458,39,1279843200000000000,1314651.83,0,82.2,2.608,209.9958663,8.36
5459,39,1280448000000000000,1308222.24,0,80.99,2.64,210.1286794,8.36
5460,39,1275955200000000000,1409989.67,0,84.92,2.627,210.2614925,8.36
5461,39,1281657600000000000,1371465.66,0,85.66,2.692,210.3943056,8.36
5462,39,1282262400000000000,1471816.52,0,85.73,2.664,210.3617581,8.36
5463,39,1282867200000000000,1417515.93,0,84.31,2.619,210.3292106,8.36
5464,39,1268092800000000000,1345167.61,0,82.13,2.577,210.2966631,8.36
5465,39,1286582400000000000,1279666.47,1,79.94,2.565,210.2641156,8.36
5466,39,1284681600000000000,1252915.43,0,81.83,2.582,210.2924504,8.36
5467,39,1285286400000000000,1199449.54,0,78.5,2.624,210.3664469,8.36
5468,39,1263081600000000000,1219583.91,0,72.74,2.603,210.4404433,8.476
5469,39,1281398400000000000,1286598.59,0,64.8,2.633,210.5144398,8.476
5470,39,1287100800000000000,1238742.0,0,69.96,2.72,210.5805944,8.476
5471,39,1287705600000000000,1261109.01,0,71.73,2.725,210.6271444,8.476
5472,39,1288310400000000000,1294769.08,0,75.14,2.716,210.6736944,8.476
5473,39,1273536000000000000,1293707.19,0,61.62,2.689,210.7202444,8.476
5474,39,1292025600000000000,1291398.71,0,62.21,2.728,210.7667944,8.476
5475,39,1290124800000000000,1370659.54,0,55.5,2.771,210.65429,8.476
5476,39,1290729600000000000,2149355.2,1,67.75,2.735,210.5152765,8.476
5477,39,1268352000000000000,1431910.98,0,53.55,2.708,210.376263,8.476
5478,39,1286841600000000000,1630564.48,0,50.81,2.843,210.2372494,8.476
5479,39,1292544000000000000,1842172.46,0,55.31,2.869,210.1787224,8.476
5480,39,1293148800000000000,2495489.25,0,58.86,2.886,210.1805602,8.476
5481,39,1293753600000000000,1230012.16,1,52.45,2.943,210.182398,8.476
5482,39,1309478400000000000,1224475.12,0,52.74,2.976,210.1842358,8.395
5483,39,1294963200000000000,1193199.39,0,41.74,2.983,210.2379731,8.395
5484,39,1295568000000000000,1243370.74,0,50.25,3.016,210.6031072,8.395
5485,39,1296172800000000000,1158698.44,0,47.94,3.01,210.9682412,8.395
5486,39,1301702400000000000,1343773.94,0,45.96,2.989,211.3333753,8.395
5488,39,1297987200000000000,1335233.74,0,58.2,3.045,212.0063522,8.395
5489,39,1298592000000000000,1240921.19,0,67.77,3.065,212.2912786,8.395
5490,39,1301788800000000000,1316385.43,0,63.56,3.288,212.576205,8.395
5492,39,1300406400000000000,1348410.05,0,65.28,3.488,213.1096787,8.395
5493,39,1301011200000000000,1284334.79,0,71.17,3.473,213.3436744,8.395
5494,39,1294099200000000000,1316849.36,0,66.57,3.524,213.5776701,8.3
5495,39,1312416000000000000,1350646.16,0,69.45,3.622,213.8116658,8.3
5496,39,1302825600000000000,1348031.55,0,73.19,3.743,214.026217,8.3
5497,39,1303430400000000000,1563140.85,0,74.98,3.807,214.1921572,8.3
5498,39,1304035200000000000,1379651.87,0,76.47,3.81,214.3580974,8.3
5499,39,1307232000000000000,1370920.87,0,68.75,3.906,214.5240376,8.3
5500,39,1305244800000000000,1325022.77,0,77.39,3.899,214.6899778,8.3
5501,39,1305849600000000000,1373907.21,0,73.31,3.907,214.465412,8.3
5502,39,1306454400000000000,1406124.14,0,82.1,3.786,214.2408462,8.3
5503,39,1299369600000000000,1541745.59,0,83.59,3.699,214.0162805,8.3
5505,39,1308268800000000000,1451392.67,0,85.21,3.637,213.7481256,8.3
5506,39,1308873600000000000,1363167.95,0,84.06,3.594,213.8402689,8.3
5507,39,1294358400000000000,1429829.36,0,84.93,3.524,213.9324122,8.177
5508,39,1312675200000000000,1414564.53,0,84.33,3.48,214.0245556,8.177
5509,39,1310688000000000000,1380257.12,0,85.96,3.575,214.1083654,8.177
5510,39,1311292800000000000,1416005.59,0,84.6,3.651,214.1713416,8.177
5511,39,1311897600000000000,1426418.53,0,86.24,3.682,214.2343177,8.177
5512,39,1304812800000000000,1518790.89,0,87.73,3.684,214.2972939,8.177
5514,39,1313712000000000000,1629066.9,0,87.93,3.554,214.4239935,8.177
5515,39,1314316800000000000,1573898.63,0,86.49,3.523,214.4878416,8.177
5516,39,1297209600000000000,1465089.85,0,88.65,3.533,214.5516896,8.177
5517,39,1315526400000000000,1429345.86,1,79.15,3.546,214.6155376,8.177
5518,39,1316131200000000000,1372500.63,0,83.11,3.526,214.7934111,8.177
5521,39,1310256000000000000,1443884.39,0,71.68,3.285,215.7831333,7.716
5525,39,1302480000000000000,1553629.59,0,58.04,3.332,216.5634344,7.716
5529,39,1297468800000000000,1632894.58,0,53.14,3.172,217.4229206,7.716
5530,39,1315785600000000000,1781528.77,0,49.36,3.158,217.6645878,7.716
5577,40,1272758400000000000,1001943.8,0,14.48,2.788,131.5279032,5.892
5578,40,1291248000000000000,955338.29,1,20.84,2.771,131.5866129,5.892
5579,40,1266537600000000000,916289.2,0,27.84,2.747,131.637,5.892
5580,40,1267142400000000000,863917.41,0,33.32,2.753,131.686,5.892
5581,40,1272844800000000000,990152.28,0,34.78,2.766,131.735,5.892
5582,40,1291334400000000000,899352.4,0,35.1,2.805,131.784,5.892
5583,40,1268956800000000000,894865.3,0,40.54,2.834,131.8242903,5.892
5584,40,1269561600000000000,873354.58,0,39.51,2.831,131.863129,5.892
5585,40,1265241600000000000,1041202.13,0,41.39,2.826,131.9019677,5.435
5586,40,1283558400000000000,919839.19,0,54.31,2.849,131.9408065,5.435
5587,40,1271376000000000000,882636.96,0,43.3,2.885,131.9809,5.435
5588,40,1271980800000000000,844958.49,0,45.85,2.895,132.0226667,5.435
5589,40,1272585600000000000,816838.31,0,46.5,2.935,132.0644333,5.435
5590,40,1278288000000000000,1009797.06,0,60.05,2.981,132.1062,5.435
5591,40,1273795200000000000,907262.47,0,45.5,2.983,132.152129,5.435
5592,40,1274400000000000000,885613.91,0,56.75,2.961,132.2230323,5.435
5593,40,1275004800000000000,1008483.07,0,67.88,2.906,132.2939355,5.435
5594,40,1270512000000000000,1052429.03,0,65.7,2.857,132.3648387,5.435
5595,40,1289001600000000000,1007574.67,0,59.42,2.83,132.4357419,5.435
5596,40,1276819200000000000,973105.3,0,60.97,2.805,132.4733333,5.435
5597,40,1277424000000000000,940405.03,0,69.72,2.81,132.4976,5.435
5598,40,1265500800000000000,1087578.78,0,65.47,2.815,132.5218667,5.326
5599,40,1283817600000000000,1058250.91,0,76.67,2.806,132.5461333,5.326
5600,40,1279238400000000000,959229.09,0,74.25,2.796,132.5667742,5.326
5601,40,1279843200000000000,922341.82,0,71.79,2.784,132.5825806,5.326
5602,40,1280448000000000000,953393.02,0,71.35,2.792,132.5983871,5.326
5603,40,1275955200000000000,1057295.87,0,69.16,2.792,132.6141935,5.326
5604,40,1281657600000000000,924011.76,0,67.47,2.81,132.63,5.326
5605,40,1282262400000000000,932397.0,0,67.05,2.796,132.6616129,5.326
5606,40,1282867200000000000,922328.02,0,62.57,2.77,132.6932258,5.326
5607,40,1268092800000000000,976453.34,0,70.66,2.735,132.7248387,5.326
5608,40,1286582400000000000,967310.82,1,62.75,2.717,132.7564516,5.326
5609,40,1284681600000000000,855046.95,0,55.34,2.716,132.7670667,5.326
5610,40,1285286400000000000,844373.31,0,55.63,2.718,132.7619333,5.326
5611,40,1263081600000000000,891152.33,0,62.01,2.717,132.7568,5.287
5612,40,1281398400000000000,972405.38,0,52.02,2.776,132.7516667,5.287
5613,40,1287100800000000000,917883.17,0,44.56,2.878,132.7633548,5.287
5614,40,1287705600000000000,882180.91,0,41.25,2.919,132.8170968,5.287
5615,40,1288310400000000000,875038.84,0,47.1,2.938,132.8708387,5.287
5616,40,1273536000000000000,968270.66,0,36.45,2.938,132.9245806,5.287
5617,40,1292025600000000000,935481.32,0,38.5,2.961,132.9783226,5.287
5618,40,1290124800000000000,852452.93,0,40.52,3.03,132.9172,5.287
5619,40,1290729600000000000,1166142.85,1,32.94,3.07,132.8369333,5.287
5620,40,1268352000000000000,1000582.06,0,33.6,3.065,132.7566667,5.287
5621,40,1286841600000000000,1111215.72,0,21.64,3.132,132.6764,5.287
5622,40,1292544000000000000,1179036.3,0,23.01,3.139,132.6804516,5.287
5623,40,1293148800000000000,1648829.18,0,24.18,3.15,132.7477419,5.287
5624,40,1293753600000000000,811318.3,1,19.29,3.177,132.8150323,5.287
5625,40,1309478400000000000,894280.19,0,24.05,3.193,132.8823226,5.114
5626,40,1294963200000000000,771315.62,0,18.55,3.215,132.9510645,5.114
5627,40,1295568000000000000,764014.75,0,14.64,3.232,133.0285161,5.114
5628,40,1296172800000000000,775910.43,0,9.51,3.243,133.1059677,5.114
5629,40,1301702400000000000,904261.65,0,13.29,3.24,133.1834194,5.114
5631,40,1297987200000000000,968694.45,0,21.82,3.263,133.3701429,5.114
5632,40,1298592000000000000,888869.27,0,16.5,3.281,133.4921429,5.114
5633,40,1301788800000000000,977070.62,0,18.49,3.437,133.6141429,5.114
5635,40,1300406400000000000,871024.26,0,35.76,3.634,133.8492258,5.114
5636,40,1301011200000000000,834621.39,0,28.89,3.624,133.9587419,5.114
5637,40,1294099200000000000,841889.08,0,28.6,3.638,134.0682581,4.781
5638,40,1312416000000000000,947753.32,0,34.77,3.72,134.1777742,4.781
5639,40,1302825600000000000,874446.32,0,43.69,3.823,134.2784667,4.781
5640,40,1303430400000000000,965056.4,0,39.32,3.919,134.3571,4.781
5641,40,1304035200000000000,847246.5,0,52.68,3.988,134.4357333,4.781
5642,40,1307232000000000000,1016752.55,0,50.81,4.078,134.5143667,4.781
5643,40,1305244800000000000,903864.02,0,54.09,4.095,134.593,4.781
5644,40,1305849600000000000,907110.83,0,56.38,4.101,134.6803871,4.781
5645,40,1306454400000000000,972373.81,0,63.11,4.034,134.7677742,4.781
5646,40,1299369600000000000,1075687.74,0,66.16,3.973,134.8551613,4.781
5648,40,1308268800000000000,971422.67,0,59.16,3.873,135.0837333,4.781
5649,40,1308873600000000000,977103.64,0,62.59,3.851,135.2652667,4.781
5650,40,1294358400000000000,1048866.3,0,65.25,3.815,135.4468,4.584
5651,40,1312675200000000000,1107366.06,0,67.86,3.784,135.6283333,4.584
5652,40,1310688000000000000,953252.14,0,68.9,3.827,135.7837419,4.584
5653,40,1311292800000000000,980642.1,0,73.34,3.882,135.8738387,4.584
5654,40,1311897600000000000,929096.9,0,67.45,3.898,135.9639355,4.584
5655,40,1304812800000000000,1063818.2,0,68.1,3.903,136.0540323,4.584
5657,40,1313712000000000000,943237.12,0,64.05,3.82,136.183129,4.584
5658,40,1314316800000000000,969611.3,0,65.01,3.796,136.2136129,4.584
5659,40,1297209600000000000,957298.26,0,63.79,3.784,136.2440968,4.584
5660,40,1315526400000000000,1021391.99,1,64.83,3.809,136.2745806,4.584
5661,40,1316131200000000000,890661.79,0,58.28,3.809,136.3145,4.584
5664,40,1310256000000000000,1070389.98,0,50.21,3.633,136.472,4.42
5668,40,1302480000000000000,1011321.18,0,35.4,3.586,136.475129,4.42
5672,40,1297468800000000000,1059676.62,0,38.51,3.501,136.4909333,4.42
5673,40,1315785600000000000,1158708.98,0,34.48,3.47,136.5030667,4.42
5720,41,1272758400000000000,1086533.18,0,30.27,2.58,189.3816974,7.541
5721,41,1291248000000000000,1075656.34,1,23.04,2.572,189.4642725,7.541
5722,41,1266537600000000000,1052034.74,0,24.13,2.55,189.5340998,7.541
5723,41,1267142400000000000,991941.73,0,21.84,2.586,189.6018023,7.541
5724,41,1272844800000000000,1063557.49,0,32.49,2.62,189.6695049,7.541
5725,41,1291334400000000000,1023997.71,0,33.4,2.684,189.7372075,7.541
5726,41,1268956800000000000,1006597.69,0,36.7,2.692,189.734262,7.541
5727,41,1269561600000000000,1015196.46,0,32.3,2.717,189.7195417,7.541
5728,41,1265241600000000000,1168826.39,0,41.31,2.725,189.7048215,7.363
5729,41,1283558400000000000,1082158.21,0,37.3,2.75,189.6901012,7.363
5730,41,1271376000000000000,1043388.79,0,46.79,2.765,189.6628845,7.363
5731,41,1271980800000000000,1067340.74,0,45.29,2.776,189.6190057,7.363
5732,41,1272585600000000000,1063960.11,0,40.2,2.766,189.575127,7.363
5733,41,1278288000000000000,1175738.22,0,41.5,2.771,189.5312483,7.363
5734,41,1273795200000000000,1116439.02,0,40.23,2.788,189.4904116,7.363
5735,41,1274400000000000000,1163234.33,0,50.59,2.776,189.467827,7.363
5736,41,1275004800000000000,1246654.24,0,56.97,2.737,189.4452425,7.363
5737,41,1270512000000000000,1305068.1,0,60.13,2.7,189.422658,7.363
5738,41,1289001600000000000,1217199.39,0,63.36,2.684,189.4000734,7.363
